ID,category,Case_w,Case_wo,NoCNV_Control_w,NoCNV_Control_wo,LargeRare_Control_w,LargeRare_Control_wo,NEJM_Control_w,NEJM_Control_wo
188490,node,0,217,2,87793,0,4106,0,2210
188500,node,0,217,1,87794,0,4106,0,2210
188510,node,2,215,1049,86746,68,4038,34,2176
188520,node,0,217,2,87793,0,4106,0,2210
188530,node,0,217,4,87791,1,4105,0,2210
188550,node,0,217,8,87787,1,4105,0,2210
188560,node,0,217,6,87789,0,4106,0,2210
188620,node,0,217,4,87791,0,4106,0,2210
188640,node,0,217,3,87792,0,4106,0,2210
188790,node,0,217,33,87762,2,4104,1,2209
188800,node,0,217,0,87795,1,4105,0,2210
188810,node,0,217,2,87793,0,4106,0,2210
188820,node,1,216,3,87792,0,4106,0,2210
188830,node,1,216,65,87730,4,4102,3,2207
188840,node,0,217,16,87779,0,4106,0,2210
188850,node,1,216,7,87788,0,4106,0,2210
188860,node,1,216,33,87762,0,4106,1,2209
188870,node,1,216,24,87771,1,4105,0,2210
188880,node,0,217,0,87795,0,4106,1,2209
188900,node,0,217,12,87783,1,4105,1,2209
188970,node,0,217,2,87793,0,4106,0,2210
188980,node,0,217,1,87794,0,4106,0,2210
188990,node,0,217,3,87792,0,4106,0,2210
189020,node,0,217,7,87788,1,4105,0,2210
189030,node,0,217,2,87793,0,4106,0,2210
189050,node,0,217,1,87794,0,4106,0,2210
189060,node,0,217,5,87790,0,4106,0,2210
189070,node,0,217,1,87794,0,4106,0,2210
189130,node,0,217,54,87741,4,4102,0,2210
189140,node,0,217,18,87777,1,4105,1,2209
189150,node,1,216,99,87696,5,4101,9,2201
189160,node,0,217,9,87786,0,4106,0,2210
189180,node,0,217,18,87777,1,4105,0,2210
189200,node,0,217,153,87642,7,4099,4,2206
189210,node,0,217,58,87737,1,4105,0,2210
189230,node,8,209,3145,84650,155,3951,83,2127
189240,node,3,214,2421,85374,110,3996,71,2139
189250,node,0,217,66,87729,3,4103,3,2207
189270,node,0,217,7,87788,2,4104,0,2210
189280,node,0,217,4,87791,0,4106,0,2210
189290,node,0,217,1,87794,0,4106,0,2210
189300,node,0,217,7,87788,0,4106,0,2210
189310,node,0,217,5,87790,0,4106,0,2210
189330,node,0,217,2,87793,0,4106,0,2210
189340,node,0,217,0,87795,1,4105,0,2210
189360,node,0,217,88,87707,3,4103,1,2209
189370,node,0,217,1,87794,0,4106,0,2210
189390,node,0,217,10,87785,0,4106,0,2210
189400,node,0,217,21,87774,3,4103,0,2210
189410,node,2,215,124,87671,9,4097,8,2202
189430,node,0,217,98,87697,6,4100,6,2204
189440,node,0,217,11,87784,2,4104,1,2209
189450,node,0,217,20,87775,2,4104,0,2210
189460,node,0,217,1,87794,0,4106,0,2210
189470,node,0,217,15,87780,3,4103,0,2210
189480,node,0,217,11,87784,0,4106,0,2210
189500,node,0,217,10,87785,0,4106,0,2210
189510,node,2,215,176,87619,16,4090,9,2201
189520,node,0,217,18,87777,0,4106,0,2210
189530,node,0,217,20,87775,2,4104,0,2210
189540,node,0,217,14,87781,2,4104,1,2209
189550,node,0,217,23,87772,0,4106,0,2210
189560,node,0,217,20,87775,0,4106,0,2210
189570,node,0,217,2,87793,0,4106,0,2210
189590,node,0,217,1,87794,0,4106,0,2210
189620,node,0,217,8,87787,0,4106,0,2210
189640,node,0,217,0,87795,1,4105,0,2210
189650,node,0,217,12,87783,0,4106,0,2210
189660,node,0,217,23,87772,0,4106,1,2209
189680,node,4,213,2255,85540,106,4000,51,2159
189690,node,0,217,123,87672,5,4101,3,2207
189700,node,0,217,13,87782,2,4104,0,2210
189710,node,3,214,441,87354,24,4082,12,2198
189720,node,0,217,367,87428,15,4091,11,2199
189730,node,0,217,64,87731,2,4104,1,2209
189740,node,0,217,26,87769,1,4105,0,2210
189750,node,0,217,32,87763,0,4106,0,2210
189760,node,0,217,79,87716,3,4103,3,2207
189770,node,0,217,71,87724,4,4102,1,2209
189800,node,0,217,2,87793,0,4106,0,2210
189810,node,0,217,3,87792,0,4106,0,2210
189820,node,0,217,1,87794,0,4106,0,2210
189840,node,0,217,43,87752,3,4103,1,2209
189860,node,0,217,50,87745,3,4103,1,2209
189870,node,0,217,14,87781,2,4104,1,2209
189880,node,0,217,5,87790,0,4106,0,2210
189890,node,0,217,224,87571,14,4092,5,2205
189900,node,13,204,4120,83675,205,3901,76,2134
189910,node,0,217,23,87772,3,4103,1,2209
189920,node,0,217,30,87765,2,4104,0,2210
189930,node,0,217,20,87775,0,4106,1,2209
189940,node,0,217,4,87791,0,4106,0,2210
189970,node,0,217,14,87781,0,4106,0,2210
189980,node,0,217,14,87781,0,4106,1,2209
189990,node,1,216,125,87670,5,4101,4,2206
190000,node,0,217,38,87757,3,4103,1,2209
190010,node,1,216,362,87433,19,4087,10,2200
190020,node,0,217,11,87784,1,4105,0,2210
190030,node,1,216,205,87590,5,4101,7,2203
190050,node,0,217,2,87793,0,4106,0,2210
190060,node,0,217,11,87784,1,4105,0,2210
190070,node,0,217,10,87785,0,4106,0,2210
190080,node,0,217,2,87793,0,4106,0,2210
190090,node,0,217,30,87765,1,4105,3,2207
190110,node,5,212,1646,86149,72,4034,40,2170
190130,node,1,216,204,87591,12,4094,3,2207
190140,node,0,217,98,87697,5,4101,0,2210
190150,node,2,215,2067,85728,88,4018,53,2157
190160,node,5,212,1385,86410,49,4057,32,2178
190170,node,4,213,904,86891,48,4058,23,2187
190180,node,0,217,125,87670,24,4082,5,2205
190190,node,0,217,384,87411,28,4078,4,2206
190200,node,5,212,1839,85956,81,4025,46,2164
190210,node,1,216,46,87749,3,4103,1,2209
190230,node,7,210,1716,86079,74,4032,52,2158
190240,node,1,216,806,86989,40,4066,19,2191
190250,node,1,216,105,87690,6,4100,5,2205
190260,node,0,217,132,87663,6,4100,1,2209
190270,node,26,191,9609,78186,467,3639,234,1976
190280,node,2,215,314,87481,18,4088,9,2201
190290,node,7,210,2225,85570,127,3979,64,2146
190300,node,19,198,5370,82425,264,3842,144,2066
190320,node,1,216,568,87227,32,4074,12,2198
190330,node,12,205,5018,82777,227,3879,117,2093
190340,node,0,217,236,87559,18,4088,10,2200
190350,node,1,216,623,87172,26,4080,20,2190
190360,node,9,208,2257,85538,109,3997,52,2158
190370,node,0,217,52,87743,3,4103,2,2208
190380,node,0,217,7,87788,0,4106,1,2209
190390,node,0,217,131,87664,10,4096,7,2203
190400,node,2,215,245,87550,12,4094,8,2202
190420,node,13,204,4968,82827,293,3813,139,2071
190430,node,1,216,1119,86676,63,4043,26,2184
190440,node,2,215,239,87556,14,4092,6,2204
190450,node,0,217,123,87672,9,4097,4,2206
190460,node,0,217,91,87704,0,4106,2,2208
190470,node,2,215,420,87375,19,4087,24,2186
190480,node,4,213,1410,86385,76,4030,49,2161
190490,node,0,217,54,87741,1,4105,1,2209
190500,node,7,210,1769,86026,100,4006,49,2161
190510,node,0,217,54,87741,7,4099,4,2206
190530,node,0,217,18,87777,2,4104,1,2209
190540,node,0,217,4,87791,0,4106,0,2210
190550,node,0,217,10,87785,1,4105,0,2210
190570,node,0,217,57,87738,1,4105,3,2207
190580,node,0,217,53,87742,5,4101,4,2206
190590,node,0,217,40,87755,0,4106,1,2209
190600,node,0,217,8,87787,1,4105,1,2209
190610,node,0,217,5,87790,0,4106,0,2210
190620,node,0,217,7,87788,0,4106,0,2210
190640,node,0,217,71,87724,2,4104,4,2206
190650,node,1,216,768,87027,33,4073,23,2187
190660,node,1,216,161,87634,7,4099,1,2209
190670,node,1,216,123,87672,8,4098,2,2208
190680,node,4,213,2105,85690,100,4006,51,2159
190690,node,1,216,382,87413,21,4085,10,2200
190700,node,0,217,90,87705,3,4103,0,2210
190710,node,7,210,1863,85932,85,4021,62,2148
190720,node,1,216,104,87691,3,4103,1,2209
190740,node,4,213,1180,86615,65,4041,28,2182
190750,node,0,217,216,87579,8,4098,10,2200
190760,node,0,217,8,87787,2,4104,1,2209
190770,node,0,217,2,87793,0,4106,0,2210
190780,node,0,217,2,87793,0,4106,0,2210
190790,node,0,217,350,87445,27,4079,16,2194
190800,node,0,217,179,87616,8,4098,3,2207
190820,node,0,217,21,87774,1,4105,0,2210
190840,node,2,215,48,87747,2,4104,0,2210
190850,node,15,202,3626,84169,185,3921,89,2121
190860,node,12,205,5513,82282,267,3839,137,2073
190870,node,2,215,1203,86592,53,4053,29,2181
190880,node,0,217,414,87381,13,4093,13,2197
190900,node,6,211,1155,86640,59,4047,36,2174
190910,node,0,217,41,87754,4,4102,1,2209
190920,node,0,217,2,87793,0,4106,0,2210
190940,node,0,217,74,87721,4,4102,4,2206
190950,node,1,216,153,87642,5,4101,2,2208
190960,node,2,215,335,87460,13,4093,13,2197
190970,node,1,216,316,87479,11,4095,13,2197
190980,node,0,217,47,87748,2,4104,2,2208
190990,node,0,217,57,87738,6,4100,2,2208
191000,node,0,217,130,87665,5,4101,5,2205
191010,node,0,217,15,87780,0,4106,0,2210
191020,node,0,217,8,87787,0,4106,0,2210
191040,node,1,216,121,87674,2,4104,4,2206
191050,node,0,217,10,87785,1,4105,1,2209
191060,node,0,217,7,87788,0,4106,0,2210
191070,node,0,217,1,87794,1,4105,0,2210
191080,node,0,217,36,87759,1,4105,0,2210
191090,node,0,217,4,87791,0,4106,0,2210
191100,node,0,217,8,87787,1,4105,0,2210
191110,node,0,217,30,87765,4,4102,0,2210
191120,node,0,217,161,87634,6,4100,6,2204
191130,node,0,217,5,87790,0,4106,0,2210
191150,node,1,216,810,86985,44,4062,24,2186
191160,node,4,213,1365,86430,69,4037,31,2179
191170,node,1,216,296,87499,18,4088,6,2204
191180,node,0,217,83,87712,6,4100,2,2208
191190,node,0,217,305,87490,16,4090,9,2201
191200,node,3,214,2062,85733,96,4010,40,2170
191210,node,0,217,654,87141,35,4071,19,2191
191220,node,0,217,75,87720,5,4101,1,2209
191240,node,2,215,487,87308,23,4083,18,2192
191250,node,6,211,2142,85653,92,4014,72,2138
191260,node,0,217,34,87761,0,4106,2,2208
191270,node,0,217,4,87791,0,4106,0,2210
191280,node,0,217,21,87774,0,4106,0,2210
191290,node,0,217,3,87792,0,4106,1,2209
191300,node,13,204,3460,84335,165,3941,87,2123
191310,node,0,217,86,87709,5,4101,6,2204
191320,node,2,215,283,87512,22,4084,9,2201
191330,node,0,217,13,87782,0,4106,1,2209
191350,node,0,217,30,87765,3,4103,0,2210
191360,node,0,217,13,87782,0,4106,0,2210
191370,node,0,217,12,87783,0,4106,0,2210
191380,node,0,217,16,87779,0,4106,0,2210
191390,node,0,217,135,87660,7,4099,3,2207
191400,node,1,216,123,87672,6,4100,2,2208
191410,node,0,217,68,87727,3,4103,1,2209
191430,node,3,214,687,87108,27,4079,11,2199
191440,node,0,217,205,87590,13,4093,1,2209
191450,node,0,217,55,87740,3,4103,2,2208
191460,node,0,217,207,87588,14,4092,4,2206
191480,node,0,217,5,87790,0,4106,0,2210
191490,node,0,217,130,87665,9,4097,4,2206
191500,node,2,215,162,87633,7,4099,3,2207
191510,node,1,216,184,87611,9,4097,7,2203
191520,node,0,217,1,87794,0,4106,0,2210
191530,node,0,217,184,87611,9,4097,8,2202
191540,node,0,217,2,87793,0,4106,0,2210
144550,node,0,217,20,87775,2,4104,1,2209
144560,node,1,216,26,87769,0,4106,2,2208
144570,node,0,217,2,87793,0,4106,0,2210
144580,node,0,217,0,87795,1,4105,0,2210
144600,node,2,215,53,87742,7,4099,2,2208
144610,node,0,217,116,87679,18,4088,6,2204
144620,node,0,217,47,87748,0,4106,3,2207
144640,node,0,217,20,87775,1,4105,1,2209
144650,node,0,217,5,87790,0,4106,0,2210
144670,node,0,217,49,87746,2,4104,1,2209
144680,node,0,217,27,87768,5,4101,3,2207
144690,node,0,217,9,87786,0,4106,0,2210
144700,node,0,217,7,87788,1,4105,0,2210
144710,node,0,217,1,87794,0,4106,0,2210
144730,node,0,217,9,87786,0,4106,0,2210
144750,node,0,217,4,87791,0,4106,0,2210
144760,node,0,217,18,87777,1,4105,0,2210
144770,node,0,217,32,87763,1,4105,0,2210
144780,node,0,217,2,87793,0,4106,0,2210
144870,node,0,217,2,87793,0,4106,0,2210
144880,node,0,217,67,87728,4,4102,1,2209
144900,node,1,216,53,87742,4,4102,1,2209
144910,node,0,217,3,87792,0,4106,0,2210
2860,Sub-block,0,217,3,87792,0,4106,0,2210
2900,Sub-block,0,217,4,87791,0,4106,0,2210
2960,Sub-block,0,217,40,87755,3,4103,1,2209
3020,Sub-block,0,217,8,87787,0,4106,0,2210
3090,Sub-block,6,211,849,86946,48,4058,24,2186
3200,Sub-block,0,217,8,87787,0,4106,0,2210
3280,Sub-block,0,217,4,87791,0,4106,0,2210
3390,Sub-block,0,217,20,87775,0,4106,0,2210
3460,Sub-block,0,217,291,87504,14,4092,8,2202
3530,Sub-block,6,211,2309,85486,121,3985,52,2158
3560,Sub-block,0,217,13,87782,0,4106,0,2210
3670,Sub-block,0,217,41,87754,1,4105,0,2210
3770,Sub-block,0,217,5,87790,0,4106,1,2209
3820,Sub-block,0,217,23,87772,0,4106,0,2210
3920,Sub-block,0,217,2,87793,0,4106,0,2210
3980,Sub-block,0,217,1,87794,0,4106,0,2210
4380,Sub-block,0,217,1,87794,0,4106,0,2210
4430,Sub-block,0,217,2,87793,0,4106,0,2210
4470,Sub-block,0,217,5,87790,1,4105,0,2210
4620,Sub-block,0,217,13,87782,0,4106,0,2210
4670,Sub-block,0,217,4,87791,1,4105,0,2210
4760,Sub-block,0,217,2,87793,0,4106,0,2210
4890,Sub-block,0,217,17,87778,1,4105,0,2210
4980,Sub-block,0,217,98,87697,12,4094,3,2207
5050,Sub-block,6,211,1455,86340,82,4024,43,2167
5140,Sub-block,0,217,7,87788,0,4106,0,2210
5310,Sub-block,0,217,37,87758,0,4106,0,2210
5320,Sub-block,0,217,14,87781,4,4102,1,2209
5390,Sub-block,1,216,275,87520,17,4089,12,2198
5560,Sub-block,0,217,2,87793,0,4106,0,2210
5640,Sub-block,0,217,0,87795,0,4106,1,2209
5720,Sub-block,0,217,2,87793,0,4106,0,2210
5750,Sub-block,0,217,4,87791,0,4106,0,2210
5860,Sub-block,0,217,2,87793,0,4106,0,2210
5940,Sub-block,0,217,1,87794,0,4106,0,2210
5950,Sub-block,0,217,1,87794,0,4106,0,2210
5990,Sub-block,0,217,9,87786,1,4105,0,2210
6030,Sub-block,0,217,51,87744,2,4104,1,2209
6060,Sub-block,0,217,1,87794,0,4106,0,2210
6250,Sub-block,0,217,1,87794,0,4106,0,2210
6290,Sub-block,0,217,18,87777,0,4106,0,2210
6350,Sub-block,0,217,1,87794,0,4106,0,2210
6500,Sub-block,0,217,2,87793,0,4106,1,2209
6570,Sub-block,0,217,1,87794,0,4106,0,2210
6630,Sub-block,0,217,4,87791,0,4106,0,2210
6700,Sub-block,0,217,5,87790,0,4106,0,2210
6800,Sub-block,0,217,1,87794,0,4106,0,2210
6950,Sub-block,0,217,1,87794,0,4106,0,2210
7000,Sub-block,0,217,13,87782,1,4105,2,2208
7010,Sub-block,0,217,45,87750,0,4106,0,2210
7070,Sub-block,0,217,1,87794,0,4106,0,2210
7110,Sub-block,0,217,2,87793,0,4106,0,2210
7120,Sub-block,0,217,1,87794,0,4106,0,2210
7520,Sub-block,0,217,76,87719,4,4102,0,2210
7620,Sub-block,0,217,17,87778,1,4105,0,2210
7680,Sub-block,1,216,165,87630,8,4098,1,2209
7860,Sub-block,0,217,1,87794,0,4106,0,2210
7900,Sub-block,0,217,213,87582,11,4095,2,2208
7910,Sub-block,1,216,23,87772,0,4106,0,2210
7990,Sub-block,0,217,3,87792,0,4106,0,2210
8000,Sub-block,0,217,22,87773,1,4105,1,2209
8030,Sub-block,0,217,43,87752,6,4100,0,2210
8080,Sub-block,0,217,41,87754,5,4101,2,2208
8140,Sub-block,0,217,164,87631,10,4096,5,2205
8200,Sub-block,0,217,13,87782,0,4106,0,2210
8230,Sub-block,0,217,10,87785,0,4106,1,2209
8340,Sub-block,0,217,3,87792,0,4106,0,2210
8420,Sub-block,0,217,1,87794,0,4106,1,2209
8470,Sub-block,0,217,5,87790,1,4105,0,2210
8520,Sub-block,0,217,33,87762,2,4104,1,2209
8530,Sub-block,0,217,38,87757,3,4103,4,2206
8590,Sub-block,0,217,4,87791,0,4106,0,2210
8660,Sub-block,0,217,15,87780,0,4106,1,2209
8710,Sub-block,0,217,8,87787,0,4106,0,2210
8780,Sub-block,0,217,11,87784,0,4106,0,2210
8850,Sub-block,2,215,540,87255,30,4076,16,2194
8930,Sub-block,0,217,87,87708,4,4102,1,2209
9030,Sub-block,0,217,21,87774,1,4105,0,2210
9100,Sub-block,6,211,775,87020,62,4044,22,2188
9300,Sub-block,0,217,2,87793,0,4106,1,2209
9630,Sub-block,0,217,53,87742,2,4104,2,2208
9870,Sub-block,0,217,6,87789,0,4106,0,2210
9910,Sub-block,0,217,3,87792,0,4106,0,2210
9990,Sub-block,0,217,35,87760,5,4101,2,2208
10000,Sub-block,0,217,50,87745,1,4105,1,2209
10040,Sub-block,0,217,4,87791,0,4106,0,2210
10080,Sub-block,0,217,1,87794,0,4106,0,2210
10160,Sub-block,0,217,11,87784,0,4106,0,2210
10170,Sub-block,0,217,2,87793,0,4106,0,2210
10330,Sub-block,0,217,3,87792,0,4106,0,2210
10400,Sub-block,0,217,13,87782,3,4103,0,2210
10410,Sub-block,0,217,0,87795,0,4106,1,2209
10470,Sub-block,0,217,4,87791,2,4104,0,2210
10540,Sub-block,0,217,1,87794,0,4106,0,2210
10630,Sub-block,0,217,2,87793,0,4106,0,2210
10740,Sub-block,0,217,1,87794,0,4106,0,2210
11020,Sub-block,0,217,1,87794,0,4106,0,2210
11110,Sub-block,0,217,1,87794,0,4106,0,2210
11170,Sub-block,0,217,29,87766,2,4104,1,2209
11250,Sub-block,0,217,4,87791,0,4106,0,2210
11280,Sub-block,0,217,1,87794,0,4106,0,2210
11360,Sub-block,0,217,2,87793,0,4106,0,2210
11420,Sub-block,0,217,5,87790,0,4106,0,2210
11430,Sub-block,0,217,2,87793,0,4106,0,2210
11510,Sub-block,0,217,1,87794,1,4105,0,2210
11590,Sub-block,0,217,6,87789,0,4106,0,2210
11650,Sub-block,0,217,41,87754,2,4104,1,2209
11670,Sub-block,0,217,23,87772,1,4105,0,2210
11730,Sub-block,2,215,1274,86521,97,4009,46,2164
11830,Sub-block,9,208,2850,84945,147,3959,87,2123
11930,Sub-block,0,217,164,87631,8,4098,7,2203
12030,Sub-block,0,217,445,87350,19,4087,12,2198
12060,Sub-block,0,217,31,87764,2,4104,4,2206
12070,Sub-block,0,217,12,87783,1,4105,1,2209
12170,Sub-block,0,217,43,87752,1,4105,0,2210
12180,Sub-block,0,217,59,87736,3,4103,1,2209
12260,Sub-block,0,217,10,87785,0,4106,0,2210
12300,Sub-block,0,217,21,87774,2,4104,0,2210
12350,Sub-block,0,217,16,87779,1,4105,1,2209
12410,Sub-block,0,217,25,87770,0,4106,1,2209
12470,Sub-block,0,217,26,87769,3,4103,1,2209
12480,Sub-block,0,217,12,87783,1,4105,1,2209
12530,Sub-block,0,217,58,87737,2,4104,1,2209
12580,Sub-block,0,217,25,87770,0,4106,0,2210
12660,Sub-block,0,217,15,87780,1,4105,0,2210
12730,Sub-block,0,217,13,87782,1,4105,0,2210
12740,Sub-block,0,217,8,87787,1,4105,1,2209
12800,Sub-block,0,217,14,87781,1,4105,1,2209
12840,Sub-block,0,217,213,87582,5,4101,6,2204
12930,Sub-block,0,217,184,87611,9,4097,2,2208
13030,Sub-block,0,217,60,87735,1,4105,1,2209
13100,Sub-block,4,213,968,86827,42,4064,16,2194
13210,Sub-block,1,216,225,87570,12,4094,2,2208
13220,Sub-block,1,216,441,87354,18,4088,18,2192
13230,Sub-block,0,217,55,87740,3,4103,2,2208
13280,Sub-block,1,216,133,87662,10,4096,6,2204
13360,Sub-block,0,217,26,87769,2,4104,2,2208
13370,Sub-block,1,216,39,87756,3,4103,2,2208
13420,Sub-block,1,216,194,87601,8,4098,5,2205
13510,Sub-block,0,217,45,87750,5,4101,0,2210
13560,Sub-block,0,217,11,87784,0,4106,1,2209
13590,Sub-block,0,217,5,87790,0,4106,0,2210
13660,Sub-block,0,217,72,87723,4,4102,0,2210
13730,Sub-block,0,217,1,87794,0,4106,0,2210
13740,Sub-block,1,216,714,87081,30,4076,16,2194
13810,Sub-block,0,217,8,87787,0,4106,0,2210
13820,Sub-block,0,217,12,87783,0,4106,0,2210
13890,Sub-block,0,217,0,87795,1,4105,0,2210
13930,Sub-block,0,217,16,87779,0,4106,0,2210
14000,Sub-block,0,217,32,87763,0,4106,0,2210
14140,Sub-block,2,215,606,87189,26,4080,9,2201
14250,Sub-block,8,209,3412,84383,156,3950,94,2116
14360,Sub-block,0,217,60,87735,3,4103,1,2209
14420,Sub-block,0,217,2,87793,0,4106,0,2210
14500,Sub-block,0,217,8,87787,0,4106,0,2210
14600,Sub-block,2,215,50,87745,3,4103,1,2209
14650,Sub-block,1,216,102,87693,6,4100,1,2209
14750,Sub-block,5,212,2861,84934,130,3976,73,2137
14850,Sub-block,0,217,28,87767,3,4103,0,2210
14910,Sub-block,0,217,10,87785,4,4102,1,2209
14920,Sub-block,0,217,73,87722,8,4098,1,2209
14970,Sub-block,1,216,354,87441,14,4092,13,2197
15040,Sub-block,0,217,38,87757,2,4104,1,2209
15050,Sub-block,0,217,246,87549,14,4092,8,2202
15060,Sub-block,0,217,25,87770,0,4106,0,2210
15160,Sub-block,0,217,17,87778,0,4106,0,2210
15220,Sub-block,6,211,1896,85899,84,4022,39,2171
15230,Sub-block,0,217,62,87733,1,4105,3,2207
15270,Sub-block,0,217,5,87790,0,4106,0,2210
15340,Sub-block,0,217,327,87468,17,4089,16,2194
15350,Sub-block,0,217,28,87767,2,4104,0,2210
15360,Sub-block,0,217,29,87766,0,4106,0,2210
15370,Sub-block,2,215,642,87153,40,4066,20,2190
15480,Sub-block,0,217,13,87782,0,4106,1,2209
15530,Sub-block,0,217,53,87742,3,4103,1,2209
15630,Sub-block,0,217,5,87790,1,4105,0,2210
15670,Sub-block,1,216,158,87637,8,4098,2,2208
15780,Sub-block,0,217,8,87787,0,4106,0,2210
15870,Sub-block,0,217,133,87662,5,4101,1,2209
15880,Sub-block,0,217,14,87781,0,4106,1,2209
15920,Sub-block,0,217,14,87781,0,4106,0,2210
16010,Sub-block,0,217,38,87757,3,4103,2,2208
16100,Sub-block,4,213,1650,86145,78,4028,42,2168
16190,Sub-block,5,212,1578,86217,61,4045,37,2173
16290,Sub-block,3,214,1244,86551,61,4045,35,2175
16400,Sub-block,0,217,403,87392,21,4085,13,2197
16430,Sub-block,1,216,86,87709,4,4102,1,2209
16510,Sub-block,1,216,142,87653,6,4100,5,2205
16610,Sub-block,1,216,280,87515,21,4085,3,2207
16720,Sub-block,0,217,29,87766,1,4105,1,2209
16830,Sub-block,1,216,382,87413,26,4080,5,2205
16890,Sub-block,0,217,8,87787,2,4104,0,2210
16970,Sub-block,0,217,37,87758,4,4102,1,2209
17050,Sub-block,1,216,198,87597,7,4099,3,2207
17100,Sub-block,0,217,224,87571,76,4030,8,2202
17210,Sub-block,0,217,159,87636,12,4094,5,2205
17320,Sub-block,0,217,20,87775,0,4106,1,2209
17390,Sub-block,0,217,8,87787,2,4104,1,2209
17480,Sub-block,0,217,23,87772,5,4101,1,2209
17540,Sub-block,0,217,8,87787,0,4106,0,2210
17650,Sub-block,0,217,82,87713,4,4102,1,2209
17660,Sub-block,0,217,18,87777,0,4106,0,2210
17700,Sub-block,0,217,25,87770,1,4105,1,2209
17790,Sub-block,0,217,21,87774,0,4106,0,2210
17850,Sub-block,1,216,221,87574,12,4094,3,2207
17960,Sub-block,1,216,212,87583,10,4096,6,2204
18070,Sub-block,2,215,647,87148,26,4080,12,2198
18120,Sub-block,0,217,139,87656,11,4095,2,2208
18170,Sub-block,1,216,163,87632,4,4102,5,2205
18250,Sub-block,0,217,80,87715,3,4103,0,2210
18320,Sub-block,0,217,154,87641,10,4096,4,2206
18420,Sub-block,1,216,138,87657,8,4098,5,2205
18460,Sub-block,10,207,4160,83635,185,3921,120,2090
18570,Sub-block,1,216,363,87432,23,4083,7,2203
18670,Sub-block,0,217,93,87702,2,4104,2,2208
18730,Sub-block,0,217,24,87771,1,4105,0,2210
18790,Sub-block,0,217,88,87707,3,4103,0,2210
18900,Sub-block,3,214,1941,85854,101,4005,37,2173
19000,Sub-block,3,214,501,87294,19,4087,8,2202
19030,Sub-block,0,217,2,87793,0,4106,0,2210
19080,Sub-block,0,217,2,87793,0,4106,0,2210
19110,Sub-block,0,217,166,87629,8,4098,5,2205
19200,Sub-block,2,215,1285,86510,56,4050,20,2190
19300,Sub-block,6,211,1167,86628,49,4057,29,2181
19400,Sub-block,1,216,428,87367,15,4091,3,2207
19410,Sub-block,12,205,3041,84754,129,3977,84,2126
19460,Sub-block,0,217,94,87701,4,4102,3,2207
19510,Sub-block,1,216,398,87397,18,4088,14,2196
19520,Sub-block,1,216,55,87740,2,4104,2,2208
19580,Sub-block,0,217,38,87757,3,4103,0,2210
19660,Sub-block,0,217,55,87740,4,4102,0,2210
19740,Sub-block,0,217,35,87760,2,4104,0,2210
19830,Sub-block,1,216,160,87635,7,4099,6,2204
19870,Sub-block,0,217,108,87687,8,4098,2,2208
19950,Sub-block,0,217,75,87720,4,4102,2,2208
19960,Sub-block,0,217,300,87495,12,4094,13,2197
20070,Sub-block,0,217,212,87583,17,4089,4,2206
20120,Sub-block,2,215,373,87422,7,4099,9,2201
20220,Sub-block,0,217,55,87740,3,4103,1,2209
20300,Sub-block,0,217,47,87748,2,4104,2,2208
20360,Sub-block,0,217,29,87766,1,4105,1,2209
20410,Sub-block,0,217,243,87552,17,4089,9,2201
20490,Sub-block,1,216,3,87792,0,4106,1,2209
20530,Sub-block,0,217,62,87733,5,4101,2,2208
20610,Sub-block,0,217,58,87737,2,4104,2,2208
20720,Sub-block,0,217,122,87673,12,4094,2,2208
20730,Sub-block,0,217,93,87702,7,4099,2,2208
20830,Sub-block,0,217,211,87584,16,4090,6,2204
20920,Sub-block,1,216,203,87592,12,4094,7,2203
21020,Sub-block,9,208,2862,84933,141,3965,107,2103
21070,Sub-block,0,217,275,87520,17,4089,13,2197
21140,Sub-block,0,217,70,87725,3,4103,2,2208
21190,Sub-block,0,217,33,87762,1,4105,0,2210
21250,Sub-block,0,217,3,87792,0,4106,0,2210
21320,Sub-block,0,217,68,87727,4,4102,2,2208
21400,Sub-block,0,217,161,87634,3,4103,1,2209
21460,Sub-block,0,217,40,87755,1,4105,0,2210
21520,Sub-block,0,217,48,87747,7,4099,3,2207
21620,Sub-block,1,216,4,87791,0,4106,0,2210
21670,Sub-block,0,217,166,87629,9,4097,3,2207
21740,Sub-block,1,216,78,87717,3,4103,2,2208
21750,Sub-block,1,216,237,87558,12,4094,5,2205
21790,Sub-block,18,199,3957,83838,211,3895,114,2096
21870,Sub-block,0,217,19,87776,2,4104,0,2210
21880,Sub-block,0,217,24,87771,2,4104,0,2210
21890,Sub-block,0,217,4,87791,0,4106,0,2210
21900,Sub-block,2,215,299,87496,18,4088,9,2201
22000,Sub-block,2,215,613,87182,34,4072,16,2194
22100,Sub-block,3,214,1098,86697,71,4035,28,2182
22110,Sub-block,0,217,1,87794,0,4106,0,2210
22120,Sub-block,0,217,117,87678,9,4097,1,2209
22170,Sub-block,1,216,187,87608,12,4094,5,2205
22260,Sub-block,0,217,1,87794,0,4106,0,2210
22300,Sub-block,0,217,226,87569,12,4094,6,2204
22360,Sub-block,0,217,24,87771,2,4104,1,2209
22410,Sub-block,0,217,4,87791,0,4106,0,2210
22420,Sub-block,1,216,47,87748,4,4102,3,2207
22530,Sub-block,0,217,2,87793,0,4106,0,2210
